,bandwidth,N,function,time,holdout_likelihood
0,kdenetwork_bcv,500,separated_bimodal,4707.876791000366,-394.7752696851425
0,kdenetwork_scv,500,separated_bimodal,367.6473824977875,-394.7752696851425
0,kdenetwork_PI,500,separated_bimodal,107.31363034248352,-394.7752696851425
0,kde_network_normal_rule,500,separated_bimodal,0.015957355499267578,-299.9575774674072
0,SP_network_ucv,500,separated_bimodal,0.4607679843902588,-265.33270508668653
0,SP_network_bcv,500,separated_bimodal,561.0133092403412,-366.6349765429093
0,SP_network_scv,500,separated_bimodal,204.39822721481323,-317.98673944282007
0,SP_network_PI,500,separated_bimodal,178.71627497673035,-326.58073023791724
0,SP_network_normal_rule,500,separated_bimodal,0.013962268829345703,-299.9575774674072
0,kdenetwork_ucv,500,asymmetric bimodal,0.539557695388794,-263.24605362295154
