,bandwidth,N,function,time,holdout_likelihood
0,kdenetwork_PI,100,asymmetric bimodal,5.068207263946533,-63.35964411992034
0,kde_network_normal_rule,100,asymmetric bimodal,0.003988981246948242,-52.99563805904659
0,SP_network_ucv,100,asymmetric bimodal,0.14760541915893555,-50.39404999700089
0,SP_network_bcv,100,asymmetric bimodal,3.408884048461914,-56.93363495286198
0,SP_network_scv,100,asymmetric bimodal,14.147632122039795,-56.93363495286198
0,SP_network_PI,100,asymmetric bimodal,3.370370626449585,-56.93363495286198
0,SP_network_normal_rule,100,asymmetric bimodal,0.007978677749633789,-52.99563805904659
0,kdenetwork_ucv,100,kurtotic,0.1545865535736084,-70.01935175746448
0,kdenetwork_bcv,100,kurtotic,6.062786817550659,-71.69855820590263
0,kdenetwork_scv,100,kurtotic,20.362546920776367,-71.69855820590263
0,kdenetwork_PI,100,kurtotic,5.051491022109985,-71.69855820590263
0,kde_network_normal_rule,100,kurtotic,0.004986763000488281,-69.62657125672976
0,SP_network_ucv,100,kurtotic,0.05884218215942383,-67.67162304840612
0,SP_network_bcv,100,kurtotic,1.6625537872314453,-69.39673527888492
0,SP_network_scv,100,kurtotic,6.012919902801514,-69.39673527888492
0,SP_network_PI,100,kurtotic,1.6894819736480713,-69.39673527888492
0,SP_network_normal_rule,100,kurtotic,0.0029921531677246094,-67.72443440003758
0,kdenetwork_ucv,100,separated_bimodal,0.22838902473449707,-57.31143988135142
0,kdenetwork_bcv,100,separated_bimodal,5.97103214263916,-84.16367172955009
0,kdenetwork_scv,100,separated_bimodal,24.908390283584595,-84.16367172955009
0,kdenetwork_PI,100,separated_bimodal,4.967715501785278,-84.16367172955009
0,kde_network_normal_rule,100,separated_bimodal,0.003989458084106445,-71.48490497471985
0,SP_network_ucv,100,separated_bimodal,0.1685490608215332,-57.31143988135142
0,SP_network_bcv,100,separated_bimodal,18.63915491104126,-80.02441771637658
0,SP_network_scv,100,separated_bimodal,63.46129107475281,-74.30719232645005
0,SP_network_PI,100,separated_bimodal,6.6103222370147705,-80.0635851813523
0,SP_network_normal_rule,100,separated_bimodal,0.007978677749633789,-71.48490497471985
0,kdenetwork_ucv,100,asymmetric bimodal,0.08178138732910156,-57.79104701479487
0,kdenetwork_bcv,100,asymmetric bimodal,14.317711591720581,-65.87438712653196
0,kdenetwork_scv,100,asymmetric bimodal,48.84344935417175,-65.87438712653196
0,kdenetwork_PI,100,asymmetric bimodal,5.065453767776489,-65.87438712653196
0,kde_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-58.78316825189028
0,SP_network_ucv,100,asymmetric bimodal,0.1077120304107666,-57.79104701479487
0,SP_network_bcv,100,asymmetric bimodal,3.867656707763672,-60.7269246214675
0,SP_network_scv,100,asymmetric bimodal,16.273481369018555,-60.7269246214675
0,SP_network_PI,100,asymmetric bimodal,10.05710482597351,-59.36864968099742
0,SP_network_normal_rule,100,asymmetric bimodal,0.004986763000488281,-58.78316825189028
0,kdenetwork_ucv,100,kurtotic,0.07280564308166504,-76.53976962208156
0,kdenetwork_bcv,100,kurtotic,8.152199268341064,-76.399343349605
0,kdenetwork_scv,100,kurtotic,30.30695343017578,-76.399343349605
0,kdenetwork_PI,100,kurtotic,5.040521144866943,-76.399343349605
0,kde_network_normal_rule,100,kurtotic,0.004986286163330078,-77.67173339175405
0,SP_network_ucv,100,kurtotic,0.02393627166748047,-76.76010957240787
0,SP_network_bcv,100,kurtotic,0.5226023197174072,-76.68474773567475
0,SP_network_scv,100,kurtotic,14.360596418380737,-77.08766639642283
0,SP_network_PI,100,kurtotic,1.683497428894043,-77.08766639642283
0,SP_network_normal_rule,100,kurtotic,0.001994609832763672,-76.76010957240787
0,kdenetwork_ucv,100,separated_bimodal,0.18749785423278809,-55.549795638539386
0,kdenetwork_bcv,100,separated_bimodal,5.530210971832275,-85.80369810942103
0,kdenetwork_scv,100,separated_bimodal,18.769805908203125,-85.80369810942103
0,kdenetwork_PI,100,separated_bimodal,4.957741975784302,-85.80369810942103
0,kde_network_normal_rule,100,separated_bimodal,0.005984306335449219,-66.7855371084156
0,SP_network_ucv,100,separated_bimodal,0.2124316692352295,-55.549795638539386
0,SP_network_bcv,100,separated_bimodal,3.743987798690796,-77.32072021233311
0,SP_network_scv,100,separated_bimodal,12.623242616653442,-69.24531791732957
0,SP_network_PI,100,separated_bimodal,3.3031668663024902,-77.32072021233311
0,SP_network_normal_rule,100,separated_bimodal,0.006981372833251953,-66.7855371084156
0,kdenetwork_ucv,100,asymmetric bimodal,0.14261841773986816,-51.30965866411019
0,kdenetwork_bcv,100,asymmetric bimodal,14.041450023651123,-63.88759452898547
0,kdenetwork_scv,100,asymmetric bimodal,20.163079977035522,-63.88759452898547
0,kdenetwork_PI,100,asymmetric bimodal,5.072435617446899,-63.88759452898547
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986763000488281,-53.96751246945736
0,SP_network_ucv,100,asymmetric bimodal,0.1625652313232422,-51.30965866411019
0,SP_network_bcv,100,asymmetric bimodal,18.16243004798889,-57.2172640582139
0,SP_network_scv,100,asymmetric bimodal,13.5098717212677,-57.2172640582139
0,SP_network_PI,100,asymmetric bimodal,3.3779659271240234,-57.2172640582139
0,SP_network_normal_rule,100,asymmetric bimodal,0.003989219665527344,-53.96751246945736
0,kdenetwork_ucv,100,kurtotic,0.01994609832763672,-82.5167525317299
0,kdenetwork_bcv,100,kurtotic,0.04288530349731445,-82.72252912864059
0,kdenetwork_scv,100,kurtotic,0.05684804916381836,-82.72252912864059
0,kdenetwork_PI,100,kurtotic,0.019946575164794922,-82.72252912864059
0,kde_network_normal_rule,100,kurtotic,0.0029914379119873047,-82.52061788626682
0,SP_network_ucv,100,kurtotic,0.0578455924987793,-82.5167525317299
0,SP_network_bcv,100,kurtotic,16.729262113571167,-82.72252912864059
0,SP_network_scv,100,kurtotic,30.122446298599243,-81.80565828687864
0,SP_network_PI,100,kurtotic,8.36363434791565,-81.55658197528973
0,SP_network_normal_rule,100,kurtotic,0.003989696502685547,-82.52061788626682
0,kdenetwork_ucv,100,separated_bimodal,0.22439861297607422,-76.21086385910888
0,kdenetwork_bcv,100,separated_bimodal,5.212061405181885,-82.86710930720338
0,kdenetwork_scv,100,separated_bimodal,72.63376212120056,-82.86710930720338
0,kdenetwork_PI,100,separated_bimodal,4.957742214202881,-82.86710930720338
0,kde_network_normal_rule,100,separated_bimodal,0.00598454475402832,-64.51295452322108
0,SP_network_ucv,100,separated_bimodal,0.2563145160675049,-51.530176779280396
0,SP_network_bcv,100,separated_bimodal,4.038201093673706,-73.79718574443429
0,SP_network_scv,100,separated_bimodal,16.330329418182373,-66.31817071510609
0,SP_network_PI,100,separated_bimodal,3.3031671047210693,-73.79718574443429
0,SP_network_normal_rule,100,separated_bimodal,0.005984306335449219,-64.51295452322108
0,kdenetwork_ucv,100,asymmetric bimodal,0.17054414749145508,-63.77491017765675
0,kdenetwork_bcv,100,asymmetric bimodal,10.412155151367188,-67.88032158815993
0,kdenetwork_scv,100,asymmetric bimodal,41.632665395736694,-67.88032158815993
0,kdenetwork_PI,100,asymmetric bimodal,5.06645131111145,-67.88032158815993
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986286163330078,-64.14579741307242
0,SP_network_ucv,100,asymmetric bimodal,0.11070394515991211,-63.77491017765675
0,SP_network_bcv,100,asymmetric bimodal,22.532743215560913,-67.73743437233668
0,SP_network_scv,100,asymmetric bimodal,13.870906114578247,-68.9661707629154
0,SP_network_PI,100,asymmetric bimodal,3.369988441467285,-68.75349966674375
0,SP_network_normal_rule,100,asymmetric bimodal,0.008976221084594727,-64.14579741307242
0,kdenetwork_ucv,100,kurtotic,0.10671472549438477,-63.970461495192396
0,kdenetwork_bcv,100,kurtotic,3.4577531814575195,-68.17560311773295
0,kdenetwork_scv,100,kurtotic,25.318293571472168,-68.17560311773295
0,kdenetwork_PI,100,kurtotic,5.045507192611694,-68.17560311773295
0,kde_network_normal_rule,100,kurtotic,0.00498652458190918,-64.37228211810336
0,SP_network_ucv,100,kurtotic,0.010970592498779297,-63.015286792867016
0,SP_network_bcv,100,kurtotic,0.1266613006591797,-63.015286792867016
0,SP_network_scv,100,kurtotic,8.475335121154785,-63.015286792867016
0,SP_network_PI,100,kurtotic,1.6805064678192139,-63.015286792867016
0,SP_network_normal_rule,100,kurtotic,0.0019943714141845703,-63.015286792867016
0,kdenetwork_ucv,100,separated_bimodal,0.29720449447631836,-55.77635929334588
0,kdenetwork_bcv,100,separated_bimodal,5.530210971832275,-82.85892936478086
0,kdenetwork_scv,100,separated_bimodal,19.65842914581299,-82.85892936478086
0,kdenetwork_PI,100,separated_bimodal,4.966052532196045,-82.85892936478086
0,kde_network_normal_rule,100,separated_bimodal,0.005984067916870117,-70.9943656426233
0,SP_network_ucv,100,separated_bimodal,0.23038363456726074,-55.77635929334588
0,SP_network_bcv,100,separated_bimodal,18.92738437652588,-78.62755469759148
0,SP_network_scv,100,separated_bimodal,52.682117223739624,-73.03605183767297
0,SP_network_PI,100,separated_bimodal,6.6152565479278564,-79.07681098635894
0,SP_network_normal_rule,100,separated_bimodal,0.009973526000976562,-70.9943656426233
0,kdenetwork_ucv,100,asymmetric bimodal,0.11782979965209961,-59.83142818043566
0,kdenetwork_bcv,100,asymmetric bimodal,17.027684688568115,-69.42296567964345
0,kdenetwork_scv,100,asymmetric bimodal,49.48869013786316,-69.42296567964345
0,kdenetwork_PI,100,asymmetric bimodal,10.081717252731323,-69.42296567964345
0,kde_network_normal_rule,100,asymmetric bimodal,0.005009651184082031,-61.44439319439215
0,SP_network_ucv,100,asymmetric bimodal,0.1537942886352539,-59.83142818043566
0,SP_network_bcv,100,asymmetric bimodal,15.434524536132812,-65.9395251215615
0,SP_network_scv,100,asymmetric bimodal,16.474642753601074,-65.97263620069499
0,SP_network_PI,100,asymmetric bimodal,3.354609966278076,-65.97263620069499
0,SP_network_normal_rule,100,asymmetric bimodal,0.004987001419067383,-61.44439319439215
0,kdenetwork_ucv,100,kurtotic,0.012965202331542969,-75.13058064163373
0,kdenetwork_bcv,100,kurtotic,0.03789830207824707,-75.8315072340265
0,kdenetwork_scv,100,kurtotic,0.05983996391296387,-75.8315072340265
0,kdenetwork_PI,100,kurtotic,0.019946575164794922,-75.8315072340265
0,kde_network_normal_rule,100,kurtotic,0.001994609832763672,-75.30701259324869
0,SP_network_ucv,100,kurtotic,0.016954660415649414,-75.08215912464064
0,SP_network_bcv,100,kurtotic,0.15957355499267578,-75.64002240936661
0,SP_network_scv,100,kurtotic,8.346679210662842,-75.44252636905992
0,SP_network_PI,100,kurtotic,1.6914763450622559,-75.76848218902732
0,SP_network_normal_rule,100,kurtotic,0.0009975433349609375,-75.10638526015413
0,kdenetwork_ucv,100,separated_bimodal,0.22539710998535156,-43.87043330889803
0,kdenetwork_bcv,100,separated_bimodal,7.283521890640259,-82.68924547406017
0,kdenetwork_scv,100,separated_bimodal,57.489261627197266,-82.68924547406017
0,kdenetwork_PI,100,separated_bimodal,4.969709873199463,-82.68924547406017
0,kde_network_normal_rule,100,separated_bimodal,0.003989219665527344,-61.005169485828276
0,SP_network_ucv,100,separated_bimodal,0.09973359107971191,-43.87043330889803
0,SP_network_bcv,100,separated_bimodal,3.774905204772949,-71.55310248649349
0,SP_network_scv,100,separated_bimodal,12.750901699066162,-61.88252228656913
0,SP_network_PI,100,separated_bimodal,3.3081536293029785,-71.55310248649349
0,SP_network_normal_rule,100,separated_bimodal,0.004987001419067383,-61.005169485828276
0,kdenetwork_ucv,100,asymmetric bimodal,0.2962076663970947,-58.79230696531803
0,kdenetwork_bcv,100,asymmetric bimodal,5.619970798492432,-62.06352660407866
0,kdenetwork_scv,100,asymmetric bimodal,24.295889854431152,-62.06352660407866
0,kdenetwork_PI,100,asymmetric bimodal,10.1047523021698,-62.06352660407866
0,kde_network_normal_rule,100,asymmetric bimodal,0.005984067916870117,-58.179720968514076
0,SP_network_ucv,100,asymmetric bimodal,0.028922557830810547,-57.51235186061086
0,SP_network_bcv,100,asymmetric bimodal,2.398585796356201,-57.51235186061086
0,SP_network_scv,100,asymmetric bimodal,7.525216579437256,-57.51235186061086
0,SP_network_PI,100,asymmetric bimodal,1.6788060665130615,-57.51235186061086
0,SP_network_normal_rule,100,asymmetric bimodal,0.001994609832763672,-57.51235186061086
0,kdenetwork_ucv,100,kurtotic,0.08178138732910156,-91.77815447432586
0,kdenetwork_bcv,100,kurtotic,6.041842699050903,-85.2271892997226
0,kdenetwork_scv,100,kurtotic,47.47504210472107,-85.2271892997226
0,kdenetwork_PI,100,kurtotic,10.104977130889893,-85.2271892997226
0,kde_network_normal_rule,100,kurtotic,0.00498652458190918,-86.90388670800283
0,SP_network_ucv,100,kurtotic,0.04886937141418457,-89.29295835662967
0,SP_network_bcv,100,kurtotic,1.9148790836334229,-87.25212818612455
0,SP_network_scv,100,kurtotic,64.10556888580322,-82.48573147767797
0,SP_network_PI,100,kurtotic,8.409510850906372,-82.56719939018618
0,SP_network_normal_rule,100,kurtotic,0.004986763000488281,-86.90388670800283
0,kdenetwork_ucv,100,separated_bimodal,0.22240519523620605,-47.24751288447425
0,kdenetwork_bcv,100,separated_bimodal,6.426813364028931,-82.75431426206941
0,kdenetwork_scv,100,separated_bimodal,67.83543968200684,-82.75431426206941
0,kdenetwork_PI,100,separated_bimodal,4.964723110198975,-82.75431426206941
0,kde_network_normal_rule,100,separated_bimodal,0.004986763000488281,-59.68844054002517
0,SP_network_ucv,100,separated_bimodal,0.08975982666015625,-47.24751288447425
0,SP_network_bcv,100,separated_bimodal,4.202760934829712,-69.36127660672915
0,SP_network_scv,100,separated_bimodal,15.110351085662842,-58.310131734569055
0,SP_network_PI,100,separated_bimodal,3.3081536293029785,-69.36127660672915
0,SP_network_normal_rule,100,separated_bimodal,0.004986763000488281,-59.68844054002517
0,kdenetwork_ucv,100,asymmetric bimodal,0.09175419807434082,-62.04103471738457
0,kdenetwork_bcv,100,asymmetric bimodal,6.148557662963867,-66.5142392385174
0,kdenetwork_scv,100,asymmetric bimodal,21.76878595352173,-66.5142392385174
0,kdenetwork_PI,100,asymmetric bimodal,5.1033525466918945,-66.5142392385174
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986763000488281,-56.512285522070535
0,SP_network_ucv,100,asymmetric bimodal,0.11469340324401855,-59.289952569906845
0,SP_network_bcv,100,asymmetric bimodal,4.370312690734863,-61.73506522104819
0,SP_network_scv,100,asymmetric bimodal,14.865247249603271,-61.73506522104819
0,SP_network_PI,100,asymmetric bimodal,3.3939239978790283,-61.73506522104819
0,SP_network_normal_rule,100,asymmetric bimodal,0.003989219665527344,-56.512285522070535
0,kdenetwork_ucv,100,kurtotic,0.1605699062347412,-90.3564649616207
0,kdenetwork_bcv,100,kurtotic,6.066775560379028,-80.97127124594645
0,kdenetwork_scv,100,kurtotic,24.12149453163147,-80.97127124594645
0,kdenetwork_PI,100,kurtotic,10.087336540222168,-80.97127124594645
0,kde_network_normal_rule,100,kurtotic,0.004986763000488281,-81.54422356338475
0,SP_network_ucv,100,kurtotic,0.030917644500732422,-82.22481949180657
0,SP_network_bcv,100,kurtotic,10.844000816345215,-79.87230779646194
0,SP_network_scv,100,kurtotic,8.19009804725647,-82.19927309043419
0,SP_network_PI,100,kurtotic,1.6797983646392822,-82.18486486272121
0,SP_network_normal_rule,100,kurtotic,0.003989219665527344,-81.62066757518102
0,kdenetwork_ucv,100,separated_bimodal,0.22483086585998535,-50.97328273170995
0,kdenetwork_bcv,100,separated_bimodal,6.877169847488403,-76.284715793606
0,kdenetwork_scv,100,separated_bimodal,63.64236807823181,-76.284715793606
0,kdenetwork_PI,100,separated_bimodal,4.963166952133179,-76.284715793606
0,kde_network_normal_rule,100,separated_bimodal,0.005011081695556641,-61.52441480385393
0,SP_network_ucv,100,separated_bimodal,0.17182421684265137,-50.97328273170995
0,SP_network_bcv,100,separated_bimodal,4.498414754867554,-69.77840843915364
0,SP_network_scv,100,separated_bimodal,14.113388061523438,-62.86122271522337
0,SP_network_PI,100,separated_bimodal,3.304466724395752,-69.77840843915364
0,SP_network_normal_rule,100,separated_bimodal,0.009006500244140625,-61.52441480385393
0,kdenetwork_ucv,100,asymmetric bimodal,0.17185211181640625,-55.72226584006263
0,kdenetwork_bcv,100,asymmetric bimodal,5.438877105712891,-66.1929376719691
0,kdenetwork_scv,100,asymmetric bimodal,20.6102294921875,-66.1929376719691
0,kdenetwork_PI,100,asymmetric bimodal,5.091384172439575,-66.1929376719691
0,kde_network_normal_rule,100,asymmetric bimodal,0.003989219665527344,-58.89899279400372
0,SP_network_ucv,100,asymmetric bimodal,0.08485698699951172,-56.93669610379993
0,SP_network_bcv,100,asymmetric bimodal,7.840071201324463,-60.38172328141582
0,SP_network_scv,100,asymmetric bimodal,6.647223949432373,-60.38172328141582
0,SP_network_PI,100,asymmetric bimodal,1.684495449066162,-60.38172328141582
0,SP_network_normal_rule,100,asymmetric bimodal,0.002991914749145508,-57.92899146860486
0,kdenetwork_ucv,100,kurtotic,0.05983996391296387,-77.24952242092172
0,kdenetwork_bcv,100,kurtotic,4.191790580749512,-78.07640093663343
0,kdenetwork_scv,100,kurtotic,24.632128477096558,-78.07640093663343
0,kdenetwork_PI,100,kurtotic,5.067448616027832,-78.07640093663343
0,kde_network_normal_rule,100,kurtotic,0.00498652458190918,-77.66932385143049
0,SP_network_ucv,100,kurtotic,0.06183481216430664,-76.07536132666772
0,SP_network_bcv,100,kurtotic,1.5757858753204346,-76.24438162780831
0,SP_network_scv,100,kurtotic,25.186646223068237,-76.15208267904033
0,SP_network_PI,100,kurtotic,5.048499345779419,-76.18278849670446
0,SP_network_normal_rule,100,kurtotic,0.0029916763305664062,-76.5345998413215
0,kdenetwork_ucv,100,separated_bimodal,0.2902238368988037,-47.967079466895825
0,kdenetwork_bcv,100,separated_bimodal,4.901891469955444,-82.32123632784737
0,kdenetwork_scv,100,separated_bimodal,43.21044659614563,-82.32123632784737
0,kdenetwork_PI,100,separated_bimodal,4.960733890533447,-82.32123632784737
0,kde_network_normal_rule,100,separated_bimodal,0.004986763000488281,-65.29449221179229
0,SP_network_ucv,100,separated_bimodal,0.12765860557556152,-47.967079466895825
0,SP_network_bcv,100,separated_bimodal,3.265267848968506,-76.19575127502941
0,SP_network_scv,100,separated_bimodal,57.592984437942505,-67.98310495005902
0,SP_network_PI,100,separated_bimodal,6.60533595085144,-76.1417879874206
0,SP_network_normal_rule,100,separated_bimodal,0.003989219665527344,-65.29449221179229
0,kdenetwork_ucv,100,asymmetric bimodal,0.1216745376586914,-55.11707843295029
0,kdenetwork_bcv,100,asymmetric bimodal,31.321240663528442,-63.97131343522564
0,kdenetwork_scv,100,asymmetric bimodal,18.09860110282898,-63.97131343522564
0,kdenetwork_PI,100,asymmetric bimodal,5.075427055358887,-63.97131343522564
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986763000488281,-56.840461423988955
0,SP_network_ucv,100,asymmetric bimodal,0.13663458824157715,-55.11707843295029
0,SP_network_bcv,100,asymmetric bimodal,3.813800811767578,-59.96235382592262
0,SP_network_scv,100,asymmetric bimodal,12.274175882339478,-59.96235382592262
0,SP_network_PI,100,asymmetric bimodal,3.3729801177978516,-59.96235382592262
0,SP_network_normal_rule,100,asymmetric bimodal,0.004986763000488281,-56.840461423988955
0,kdenetwork_ucv,100,kurtotic,0.19747138023376465,-67.3169362737645
0,kdenetwork_bcv,100,kurtotic,5.218045711517334,-70.52236334539205
0,kdenetwork_scv,100,kurtotic,23.26179337501526,-70.52236334539205
0,kdenetwork_PI,100,kurtotic,5.040520668029785,-70.52236334539205
0,kde_network_normal_rule,100,kurtotic,0.005984067916870117,-68.02094772159134
0,SP_network_ucv,100,kurtotic,0.09873580932617188,-66.82682293347449
0,SP_network_bcv,100,kurtotic,1.704441785812378,-67.64519347193337
0,SP_network_scv,100,kurtotic,8.669815063476562,-67.64519347193337
0,SP_network_PI,100,kurtotic,1.6755192279815674,-67.64519347193337
0,SP_network_normal_rule,100,kurtotic,0.003989219665527344,-67.54218012089925
0,kdenetwork_ucv,100,separated_bimodal,0.09075736999511719,-57.56666408722913
0,kdenetwork_bcv,100,separated_bimodal,6.505602836608887,-83.84244595145441
0,kdenetwork_scv,100,separated_bimodal,42.21816682815552,-83.84244595145441
0,kdenetwork_PI,100,separated_bimodal,4.959402084350586,-83.84244595145441
0,kde_network_normal_rule,100,separated_bimodal,0.00498652458190918,-67.08461567547009
0,SP_network_ucv,100,separated_bimodal,0.11269855499267578,-57.56666408722913
0,SP_network_bcv,100,separated_bimodal,5.332738876342773,-76.14648176584788
0,SP_network_scv,100,separated_bimodal,14.064379930496216,-70.80492705758064
0,SP_network_PI,100,separated_bimodal,3.305713176727295,-76.14648176584788
0,SP_network_normal_rule,100,separated_bimodal,0.004986763000488281,-67.08461567547009
0,kdenetwork_ucv,100,asymmetric bimodal,0.17081165313720703,-57.70521479468535
0,kdenetwork_bcv,100,asymmetric bimodal,16.098279237747192,-64.97245201549543
0,kdenetwork_scv,100,asymmetric bimodal,48.59532809257507,-64.97245201549543
0,kdenetwork_PI,100,asymmetric bimodal,10.155339241027832,-64.97245201549543
0,kde_network_normal_rule,100,asymmetric bimodal,0.004986286163330078,-57.87499628653417
0,SP_network_ucv,100,asymmetric bimodal,0.19387197494506836,-57.405780309481855
0,SP_network_bcv,100,asymmetric bimodal,3.6993508338928223,-61.085096005631755
0,SP_network_scv,100,asymmetric bimodal,16.212035655975342,-61.085096005631755
0,SP_network_PI,100,asymmetric bimodal,3.3785510063171387,-61.085096005631755
0,SP_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-57.87499628653417
0,kdenetwork_ucv,100,kurtotic,0.14162135124206543,-70.1900879269729
0,kdenetwork_bcv,100,kurtotic,4.437134504318237,-75.75363787872857
0,kdenetwork_scv,100,kurtotic,26.683642864227295,-75.75363787872857
0,kdenetwork_PI,100,kurtotic,5.074430227279663,-75.75363787872857
0,kde_network_normal_rule,100,kurtotic,0.004986763000488281,-69.73898163318611
0,SP_network_ucv,100,kurtotic,0.06682133674621582,-69.78609225820756
0,SP_network_bcv,100,kurtotic,0.5216045379638672,-67.58170329113474
0,SP_network_scv,100,kurtotic,16.799075603485107,-72.29248306332869
0,SP_network_PI,100,kurtotic,6.737981081008911,-72.29248306332869
0,SP_network_normal_rule,100,kurtotic,0.002991914749145508,-69.67750962660119
0,kdenetwork_ucv,100,separated_bimodal,0.21143460273742676,-52.12912766169859
0,kdenetwork_bcv,100,separated_bimodal,6.642236709594727,-82.18641955746904
0,kdenetwork_scv,100,separated_bimodal,60.574459075927734,-82.18641955746904
0,kdenetwork_PI,100,separated_bimodal,4.964493036270142,-82.18641955746904
0,kde_network_normal_rule,100,separated_bimodal,0.004986763000488281,-63.86741312683324
0,SP_network_ucv,100,separated_bimodal,0.1625652313232422,-52.12912766169859
0,SP_network_bcv,100,separated_bimodal,3.5515029430389404,-73.17892348203736
0,SP_network_scv,100,separated_bimodal,59.26617646217346,-65.27662372977859
0,SP_network_PI,100,separated_bimodal,6.608279466629028,-72.71581841389835
0,SP_network_normal_rule,100,separated_bimodal,0.007979154586791992,-63.86741312683324
0,kdenetwork_ucv,100,asymmetric bimodal,0.0999000072479248,-58.32108736669099
0,kdenetwork_bcv,100,asymmetric bimodal,24.660110473632812,-64.02137114659574
0,kdenetwork_scv,100,asymmetric bimodal,37.77008271217346,-64.02137114659574
0,kdenetwork_PI,100,asymmetric bimodal,5.050304174423218,-64.02137114659574
0,kde_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-59.225181408077844
0,SP_network_ucv,100,asymmetric bimodal,0.12489628791809082,-58.32108736669099
0,SP_network_bcv,100,asymmetric bimodal,25.095306634902954,-63.03567750023721
0,SP_network_scv,100,asymmetric bimodal,12.571367025375366,-63.143961452842
0,SP_network_PI,100,asymmetric bimodal,3.3706374168395996,-63.143961452842
0,SP_network_normal_rule,100,asymmetric bimodal,0.003989219665527344,-59.225181408077844
0,kdenetwork_ucv,100,kurtotic,0.0468745231628418,-70.3744431109925
0,kdenetwork_bcv,100,kurtotic,6.05181622505188,-68.14087836113913
0,kdenetwork_scv,100,kurtotic,42.87367272377014,-68.14087836113913
0,kdenetwork_PI,100,kurtotic,10.137682676315308,-68.14087836113913
0,kde_network_normal_rule,100,kurtotic,0.00498652458190918,-70.34299872135765
0,SP_network_ucv,100,kurtotic,0.03889632225036621,-69.11596234463431
0,SP_network_bcv,100,kurtotic,4.929816722869873,-68.19874710899552
0,SP_network_scv,100,kurtotic,30.18681836128235,-69.80442391082883
0,SP_network_PI,100,kurtotic,3.376537561416626,-69.80442391082883
0,SP_network_normal_rule,100,kurtotic,0.002991914749145508,-69.25663736826776
0,kdenetwork_ucv,100,separated_bimodal,0.21176576614379883,-50.67785740420847
0,kdenetwork_bcv,100,separated_bimodal,5.8204665184021,-83.67989043883114
0,kdenetwork_scv,100,separated_bimodal,57.31873941421509,-83.67989043883114
0,kdenetwork_PI,100,separated_bimodal,4.966717958450317,-83.67989043883114
0,kde_network_normal_rule,100,separated_bimodal,0.0040128231048583984,-64.03707779240807
0,SP_network_ucv,100,separated_bimodal,0.09481978416442871,-50.67785740420847
0,SP_network_bcv,100,separated_bimodal,6.94491720199585,-72.30282874593104
0,SP_network_scv,100,separated_bimodal,12.894134283065796,-64.91180714542139
0,SP_network_PI,100,separated_bimodal,3.3091509342193604,-72.30282874593104
0,SP_network_normal_rule,100,separated_bimodal,0.004986286163330078,-64.03707779240807
0,kdenetwork_ucv,100,asymmetric bimodal,0.16356229782104492,-53.21009837397796
0,kdenetwork_bcv,100,asymmetric bimodal,5.566114902496338,-61.705613478961496
0,kdenetwork_scv,100,asymmetric bimodal,23.604875564575195,-61.705613478961496
0,kdenetwork_PI,100,asymmetric bimodal,5.045507192611694,-61.705613478961496
0,kde_network_normal_rule,100,asymmetric bimodal,0.00498652458190918,-54.03475254620903
0,SP_network_ucv,100,asymmetric bimodal,0.0967411994934082,-53.21009837397796
0,SP_network_bcv,100,asymmetric bimodal,7.675474166870117,-56.36094154044238
0,SP_network_scv,100,asymmetric bimodal,15.306068658828735,-56.36094154044238
0,SP_network_PI,100,asymmetric bimodal,3.3679935932159424,-56.36094154044238
0,SP_network_normal_rule,100,asymmetric bimodal,0.007978677749633789,-54.03475254620903
0,kdenetwork_ucv,100,kurtotic,0.02094292640686035,-71.27995375207225
0,kdenetwork_bcv,100,kurtotic,0.03989267349243164,-72.19861210147934
0,kdenetwork_scv,100,kurtotic,0.0578455924987793,-72.19861210147934
0,kdenetwork_PI,100,kurtotic,0.02094435691833496,-72.19861210147934
0,kde_network_normal_rule,100,kurtotic,0.0039899349212646484,-71.38411061400605
0,SP_network_ucv,100,kurtotic,0.09275174140930176,-71.25343381339677
0,SP_network_bcv,100,kurtotic,4.590723514556885,-71.72323114105363
0,SP_network_scv,100,kurtotic,33.967164754867554,-71.70075394619008
0,SP_network_PI,100,kurtotic,5.055480480194092,-71.80168954478236
0,SP_network_normal_rule,100,kurtotic,0.004987001419067383,-71.35759067533057
0,kdenetwork_ucv,100,separated_bimodal,0.25232505798339844,-50.466276060951955
0,kdenetwork_bcv,100,separated_bimodal,9.908301591873169,-82.90899821954734
0,kdenetwork_scv,100,separated_bimodal,69.79856538772583,-82.90899821954734
0,kdenetwork_PI,100,separated_bimodal,4.963418960571289,-82.90899821954734
0,kde_network_normal_rule,100,separated_bimodal,0.00498652458190918,-66.71327904670923
0,SP_network_ucv,100,separated_bimodal,0.10970664024353027,-50.466276060951955
0,SP_network_bcv,100,separated_bimodal,4.480363130569458,-75.39576966460682
0,SP_network_scv,100,separated_bimodal,38.878029584884644,-63.48745122874016
